Training Loss,Validation Loss
0.790399968624115,0.7066
0.7925399541854858,0.7647
0.795479953289032,0.7507
0.8392399549484253,0.838
0.8487399816513062,0.8425
0.8520999550819397,0.8453
0.8591399788856506,0.8516
0.8596400022506714,0.8522
0.8614999651908875,0.8508
0.8604199886322021,0.852
