Training Loss,Validation Loss
0.3317999839782715,0.4297
0.5219399929046631,0.5899
0.6367200016975403,0.661
0.7001399993896484,0.6807
0.743939995765686,0.7424
0.7781999707221985,0.7782
0.7985399961471558,0.7828
0.8148599863052368,0.8019
0.8256399631500244,0.7623
0.8324799537658691,0.8075
0.8397600054740906,0.8124
0.8440399765968323,0.8271
0.8492199778556824,0.7661
0.8520199656486511,0.8415
0.8555399775505066,0.8291
0.8596199750900269,0.8269
0.8630599975585938,0.8511
0.8642799854278564,0.8201
0.8651399612426758,0.8624
0.8683399558067322,0.783
0.8696399927139282,0.78
0.8702200055122375,0.8277
0.8738399744033813,0.8271
0.8743799924850464,0.8448
0.8765599727630615,0.8063
0.8728399872779846,0.8164
0.8763399720191956,0.817
0.8784399628639221,0.8173
0.8764599561691284,0.7738
0.8788599967956543,0.848
0.8808199763298035,0.8133
0.8801199793815613,0.8519
0.8821399807929993,0.8467
0.9323599934577942,0.9225
0.9467200040817261,0.9248
0.954539954662323,0.9307
0.9593600034713745,0.9328
0.9620399475097656,0.9322
0.9661799669265747,0.9346
0.9693399667739868,0.9316
0.9712399840354919,0.9336
0.9732399582862854,0.9341
0.9753199815750122,0.9314
0.977180004119873,0.9313
0.9783799648284912,0.9331
0.9778599739074707,0.9346
0.9790999889373779,0.9348
0.9792599678039551,0.9287
0.9807799458503723,0.9312
0.981719970703125,0.9293
0.9818999767303467,0.9244
0.9820399880409241,0.927
0.9802799820899963,0.9253
0.9819599986076355,0.9277
0.9822799563407898,0.9312
0.9825999736785889,0.9286
0.9809999465942383,0.9274
0.9830399751663208,0.9215
0.9815199971199036,0.9288
0.9825999736785889,0.9272
0.9808599948883057,0.9272
0.9820599555969238,0.9266
0.9814399480819702,0.9242
0.980959951877594,0.9184
0.9799399971961975,0.9206
0.9803999662399292,0.9267
0.9905399680137634,0.9383
0.9952999949455261,0.9403
0.995959997177124,0.9415
0.9970399737358093,0.9403
0.9970399737358093,0.9415
0.9975599646568298,0.9415
0.9976199865341187,0.9414
0.9981599450111389,0.9426
0.9985399842262268,0.942
0.9983799457550049,0.942
0.9982799887657166,0.9419
0.9982199668884277,0.942
0.9987999796867371,0.9405
0.9990999698638916,0.9427
0.9988399744033813,0.9415
0.9989199638366699,0.9439
0.9987199902534485,0.9428
0.9990399479866028,0.9431
0.9989199638366699,0.9433
0.9991199970245361,0.9436
0.9991199970245361,0.9438
0.9991999864578247,0.9436
0.9992199540138245,0.9429
0.9993599653244019,0.9446
0.9992599487304688,0.9424
0.999459981918335,0.9441
0.9994199872016907,0.9437
0.9992799758911133,0.9433
0.9994399547576904,0.9434
0.9993000030517578,0.9446
0.9993000030517578,0.9434
0.9993000030517578,0.944
0.9994799494743347,0.9433
0.9994399547576904,0.945
