Training Loss,Validation Loss
0.39649999141693115,0.7569
0.396619975566864,0.7552
0.3965599834918976,0.6918
0.4163599908351898,0.825
0.4245999753475189,0.8268
0.42673999071121216,0.8295
0.42983999848365784,0.8358
0.4307999908924103,0.8354
0.43171998858451843,0.8354
0.4314199984073639,0.8371
