Training Loss,Validation Loss
0.00887999963015318,0.0102
0.009800000116229057,0.0102
0.009859999641776085,0.0103
0.009840000420808792,0.0099
0.009859999641776085,0.0102
0.010119999758899212,0.01
0.009999999776482582,0.0101
0.010200000368058681,0.0102
0.010979999788105488,0.0109
0.011339999735355377,0.0112
0.011300000362098217,0.0118
0.01104000024497509,0.011
0.010520000010728836,0.0107
0.010479999706149101,0.0102
0.01013999991118908,0.01
0.010180000215768814,0.0101
0.010099999606609344,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
0.009999999776482582,0.01
