Training Loss,Validation Loss
0.7316799759864807,0.7304
0.7479199767112732,0.6845
0.7626399993896484,0.7016
0.8110799789428711,0.8153
0.8225599527359009,0.8174
0.8270399570465088,0.8208
0.8355000019073486,0.8317
0.8374800086021423,0.8327
0.8410599827766418,0.8312
0.8393399715423584,0.8328
