Training Loss,Validation Loss
0.45197999477386475,0.5332
0.6446399688720703,0.6851
0.7075799703598022,0.6892
0.7386800050735474,0.7507
0.7578200101852417,0.7064
0.7697799801826477,0.7749
0.7786999940872192,0.7535
0.7874400019645691,0.721
0.7914199829101562,0.7559
0.795259952545166,0.7803
0.7988199591636658,0.7968
0.8013599514961243,0.7845
0.8043199777603149,0.7983
0.8050000071525574,0.7683
