Training Loss,Validation Loss
0.469899982213974,0.5697
0.6333999633789062,0.6692
0.6940599679946899,0.6594
0.7577799558639526,0.7741
0.7734999656677246,0.7725
0.7811399698257446,0.783
0.7930399775505066,0.789
