Training Loss,Validation Loss
0.00993999931961298,0.4241
0.009499999694526196,0.558
0.008619999513030052,0.6345
0.008599999360740185,0.6643
0.009200000204145908,0.6673
0.008340000174939632,0.6761
0.008580000139772892,0.6806
0.00875999964773655,0.6768
0.008359999395906925,0.6805
0.008899999782443047,0.6812
