Training Loss,Validation Loss
0.009560000151395798,0.7405
0.010119999758899212,0.7261
0.00977999996393919,0.7256
0.009839999489486217,0.809
0.009560000151395798,0.816
0.010280000045895576,0.8148
0.00981999933719635,0.8188
0.009239999577403069,0.8181
0.009560000151395798,0.8179
0.009599999524652958,0.8189
