Training Loss,Validation Loss
0.45405998826026917,0.5502
0.6417399644851685,0.6818
0.7024199962615967,0.6523
0.7621200084686279,0.7774
0.7734400033950806,0.7749
0.7819799780845642,0.7889
0.7917400002479553,0.7967
0.7939199805259705,0.7989
0.7954399585723877,0.8023
0.7967599630355835,0.8001
