Training Loss,Validation Loss
0.37703999876976013,0.4486
0.5794199705123901,0.6052
0.6668199896812439,0.697
0.72461998462677,0.7172
0.7693799734115601,0.7296
0.7920999526977539,0.7445
0.8092399835586548,0.7777
0.8222999572753906,0.8029
0.8330399990081787,0.8141
0.8381199836730957,0.8248
0.8437599539756775,0.8329
0.8489799499511719,0.8346
0.8517799973487854,0.8272
0.857979953289032,0.8082
0.8599199652671814,0.797
0.8649799823760986,0.8433
0.8665799498558044,0.8548
0.8690999746322632,0.7826
0.8682599663734436,0.8517
0.8722800016403198,0.8591
0.8739799857139587,0.8489
0.8767600059509277,0.8498
0.8777799606323242,0.8562
0.87882000207901,0.8118
0.8796199560165405,0.8719
0.8827799558639526,0.8189
0.8799999952316284,0.8355
0.8821399807929993,0.8158
0.8829599618911743,0.7979
0.8837800025939941,0.8434
0.8862199783325195,0.8401
0.8834999799728394,0.8581
0.8868799805641174,0.8407
0.9361799955368042,0.9284
0.950939953327179,0.9301
0.9580000042915344,0.9313
0.9630799889564514,0.9324
0.9662999510765076,0.9347
0.969980001449585,0.9363
0.9711799621582031,0.9357
0.9737199544906616,0.9361
0.9763999581336975,0.9362
0.9777599573135376,0.9371
0.9791199564933777,0.9353
0.9805199503898621,0.9359
0.9825399518013,0.9368
0.9827399849891663,0.9378
0.9838399887084961,0.9286
0.9829599857330322,0.9356
0.984279990196228,0.9348
0.9852799773216248,0.931
0.9841799736022949,0.9328
0.9845199584960938,0.9345
0.9843199849128723,0.9338
0.9853799939155579,0.9329
0.9840999841690063,0.9349
0.9845799803733826,0.9279
0.9856799840927124,0.927
0.9854999780654907,0.9343
0.9851399660110474,0.9301
0.9853999614715576,0.9261
0.9848999977111816,0.9334
0.9862399697303772,0.9289
0.9844599962234497,0.9305
0.9845999479293823,0.9252
0.9833399653434753,0.9275
0.9923399686813354,0.9439
0.9957399964332581,0.9442
0.9965599775314331,0.9452
0.9971799850463867,0.9448
0.9978599548339844,0.9454
0.9977399706840515,0.9462
0.998259961605072,0.9456
0.998199999332428,0.9457
0.9986799955368042,0.9458
0.9984399676322937,0.9475
0.9985999464988708,0.9454
0.9985799789428711,0.9472
0.9988399744033813,0.9448
0.998699963092804,0.9461
0.9988199472427368,0.9465
0.9989599585533142,0.9467
0.9990399479866028,0.9481
0.9988999962806702,0.9471
0.9989599585533142,0.9473
0.9992199540138245,0.9478
0.9990800023078918,0.9474
0.9992799758911133,0.9474
0.9992199540138245,0.9472
0.9994399547576904,0.9462
0.9991999864578247,0.9485
0.9993599653244019,0.9476
0.9993000030517578,0.9474
0.9994199872016907,0.9481
0.9994199872016907,0.9486
0.999459981918335,0.9469
0.9993999600410461,0.9458
0.9993799924850464,0.9476
0.9994799494743347,0.9475
0.9994399547576904,0.9468
